date,rainfall_mm,temp_c
2022-04-17,9.6,24.98
2022-04-18,6.26,24.58
2022-04-19,2.03,25.82
2022-04-20,18.99,24.88
2022-04-21,1.87,25.48
2022-04-22,2.53,25.81
2022-04-23,6.13,25.19
2022-04-24,0.77,24.98
2022-04-25,3.6,25.33
2022-04-26,4.5,24.94
2022-04-27,12.08,24.86
2022-04-28,6.82,24.73
2022-04-29,2.65,24.78
2022-04-30,3.84,25.11
2022-05-01,8.85,25.37
2022-05-02,6.07,25.26
2022-05-03,5.15,25.56
2022-05-04,6.0,25.66
2022-05-05,6.02,25.18
2022-05-06,0.66,25.03
2022-05-07,1.52,25.12
2022-05-08,0.89,25.34
2022-05-09,4.99,25.19
2022-05-10,1.34,26.08
2022-05-11,4.27,26.12
2022-05-12,3.02,25.43
2022-05-13,8.79,25.26
2022-05-14,8.12,25.8
2022-05-15,4.43,26.11
2022-05-16,4.01,26.19
2022-05-17,5.26,25.78
2022-05-18,8.27,25.8
2022-05-19,16.41,25.5
2022-05-20,13.88,26.29
2022-05-21,2.89,25.53
2022-05-22,1.63,25.0
2022-05-23,5.06,24.12
2022-05-24,0.15,24.69
2022-05-25,2.26,25.09
2022-05-26,4.79,25.23
2022-05-27,3.15,24.77
2022-05-28,2.08,25.15
2022-05-29,1.38,25.27
2022-05-30,3.89,25.86
2022-05-31,10.9,25.03
2022-06-01,7.84,25.46
2022-06-02,7.04,25.54
2022-06-03,3.74,24.8
2022-06-04,11.08,24.77
2022-06-05,5.09,24.41
2022-06-06,6.38,24.65
2022-06-07,6.77,24.39
2022-06-08,10.81,24.84
2022-06-09,17.61,24.95
2022-06-10,8.46,24.39
2022-06-11,56.42,24.24
2022-06-12,0.82,24.86
2022-06-13,2.04,25.02
2022-06-14,10.13,24.89
2022-06-15,40.76,24.33
2022-06-16,29.52,24.16
2022-06-17,5.32,23.21
2022-06-18,6.01,23.56
2022-06-19,2.14,24.81
2022-06-20,14.75,24.35
2022-06-21,31.94,24.13
2022-06-22,19.79,23.57
2022-06-23,1.91,24.42
2022-06-24,19.16,24.29
2022-06-25,14.19,24.11
2022-06-26,5.24,24.68
2022-06-27,4.12,23.93
2022-06-28,2.83,24.36
2022-06-29,12.83,24.29
2022-06-30,12.37,23.9
2022-07-01,9.29,23.87
2022-07-02,2.06,23.63
2022-07-03,1.86,24.01
2022-07-04,11.28,24.06
2022-07-05,2.89,23.9
2022-07-06,0.2,24.75
2022-07-07,1.8,25.22
2022-07-08,9.91,24.47
2022-07-09,4.45,23.99
2022-07-10,1.37,24.34
2022-07-11,5.02,23.89
2022-07-12,2.84,24.73
2022-07-13,3.53,24.12
2022-07-14,3.62,23.38
2022-07-15,1.39,24.19
2022-07-16,1.61,24.0
2022-07-17,1.85,24.34
2022-07-18,0.89,23.87
2022-07-19,0.67,23.66
2022-07-20,2.54,23.49
2022-07-21,6.61,22.45
2022-07-22,11.47,23.36
2022-07-23,8.89,23.31
2022-07-24,4.55,24.27
2022-07-25,3.59,24.27
2022-07-26,10.62,23.66
2022-07-27,11.92,23.71
2022-07-28,18.86,23.12
2022-07-29,2.42,23.06
2022-07-30,2.2,23.04
2022-07-31,8.55,23.09
2022-08-01,4.27,23.06
2022-08-02,0.62,21.91
2022-08-03,3.41,23.55
2022-08-04,1.24,23.62
2022-08-05,0.11,23.97
2022-08-06,0.12,24.03
2022-08-07,0.23,24.22
2022-08-08,0.32,23.17
2022-08-09,0.9,24.18
2022-08-10,1.65,23.96
2022-08-11,3.44,22.9
2022-08-12,11.47,23.5
2022-08-13,6.17,23.61
2022-08-14,36.99,23.31
2022-08-15,25.53,22.55
2022-08-16,5.76,23.14
2022-08-17,0.69,24.31
2022-08-18,31.03,23.88
2022-08-19,45.74,22.93
2022-08-20,1.64,23.54
2022-08-21,0.22,23.53
2022-08-22,6.86,23.39
2022-08-23,6.55,22.97
2022-08-24,4.09,23.9
2022-08-25,10.71,23.43
2022-08-26,29.29,23.09
2022-08-27,42.82,23.03
2022-08-28,3.7,23.14
2022-08-29,2.35,23.75
2022-08-30,13.83,23.77
2022-08-31,57.33,23.42
2022-09-01,3.19,23.32
2022-09-02,2.79,23.1
2022-09-03,2.45,23.61
2022-09-04,7.91,24.24
2022-09-05,3.96,24.64
2022-09-06,6.95,24.34
2022-09-07,10.55,23.79
2022-09-08,9.3,24.38
2022-09-09,2.34,23.65
2022-09-10,1.7,24.37
2022-09-11,51.43,23.83
2022-09-12,24.8,23.14
2022-09-13,4.13,24.41
2022-09-14,6.64,24.6
2022-09-15,37.52,23.94
2022-09-16,21.8,24.01
2022-09-17,5.36,23.17
2022-09-18,12.14,23.49
2022-09-19,12.28,23.32
2022-09-20,2.82,23.16
2022-09-21,6.92,24.39
2022-09-22,6.78,24.75
2022-09-23,12.46,24.43
2022-09-24,6.92,24.58
2022-09-25,14.68,24.42
2022-09-26,57.89,23.04
2022-09-27,1.63,23.13
2022-09-28,9.13,23.29
2022-09-29,6.59,22.93
2022-09-30,41.88,23.81
2022-10-01,27.39,23.75
2022-10-02,5.85,23.75
2022-10-03,2.5,24.34
2022-10-04,2.59,24.68
2022-10-05,3.02,25.06
2022-10-06,31.79,23.82
2022-10-07,64.37,23.65
2022-10-08,12.69,24.53
2022-10-09,33.11,24.17
2022-10-10,11.67,23.92
2022-10-11,1.97,24.88
2022-10-12,7.35,24.62
2022-10-13,61.24,23.84
2022-10-14,12.49,24.89
2022-10-15,8.04,25.19
2022-10-16,2.51,25.01
2022-10-17,0.51,25.53
2022-10-18,9.39,25.67
2022-10-19,5.83,25.08
2022-10-20,9.64,24.66
2022-10-21,4.45,25.33
2022-10-22,19.34,25.3
2022-10-23,0.79,25.51
2022-10-24,0.54,25.7
2022-10-25,3.2,25.23
2022-10-26,1.37,25.51
2022-10-27,0.65,25.69
2022-10-28,0.24,24.66
2022-10-29,0.52,24.74
2022-10-30,0.04,24.68
2022-10-31,0.09,24.6
2022-11-01,0.42,24.72
2022-11-02,0.21,24.97
2022-11-03,0.06,24.68
2022-11-04,0.43,25.68
2022-11-05,0.49,24.97
2022-11-06,0.15,25.78
2022-11-07,0.42,24.7
2022-11-08,0.43,25.94
2022-11-09,1.85,25.34
2022-11-10,3.98,24.82
2022-11-11,2.29,25.31
2022-11-12,1.44,25.09
2022-11-13,0.35,25.26
2022-11-14,0.09,24.39
2022-11-15,0.03,24.23
2022-11-16,0.04,23.59
2022-11-17,0.08,24.42
2022-11-18,0.05,25.06
2022-11-19,0.08,25.33
2022-11-20,0.07,24.46
2022-11-21,0.12,24.39
2022-11-22,0.0,24.79
2022-11-23,0.0,24.53
2022-11-24,0.0,24.08
2022-11-25,0.0,23.45
2022-11-26,0.0,23.74
2022-11-27,0.73,23.83
2022-11-28,0.8,24.58
2022-11-29,0.31,24.36
2022-11-30,0.76,25.03
2022-12-01,2.07,25.13
2022-12-02,0.01,25.36
2022-12-03,0.04,24.86
2022-12-04,0.01,25.08
2022-12-05,0.05,25.36
2022-12-06,0.02,24.66
2022-12-07,0.0,24.37
2022-12-08,0.0,24.27
2022-12-09,0.0,24.05
2022-12-10,0.0,23.62
2022-12-11,0.0,23.86
2022-12-12,0.03,24.75
2022-12-13,0.05,24.57
2022-12-14,0.02,24.37
2022-12-15,0.07,24.07
2022-12-16,0.03,24.03
2022-12-17,0.0,23.83
2022-12-18,0.0,22.73
2022-12-19,0.0,22.72
2022-12-20,0.0,23.85
2022-12-21,0.0,21.74
2022-12-22,0.0,22.06
2022-12-23,0.0,21.25
2022-12-24,0.0,21.0
2022-12-25,0.0,21.17
2022-12-26,0.0,21.57
2022-12-27,0.0,21.89
2022-12-28,0.0,21.81
2022-12-29,0.0,22.02
2022-12-30,0.0,20.93
2022-12-31,0.0,20.77
2023-01-01,0.0,22.26
2023-01-02,0.0,22.93
2023-01-03,0.0,22.43
2023-01-04,0.0,23.49
2023-01-05,0.0,23.39
2023-01-06,0.0,24.5
2023-01-07,0.0,23.52
2023-01-08,0.0,23.06
2023-01-09,0.0,21.6
2023-01-10,0.0,21.47
2023-01-11,0.0,22.02
2023-01-12,0.0,22.23
2023-01-13,0.0,23.37
2023-01-14,0.0,23.4
2023-01-15,0.0,23.45
2023-01-16,0.0,22.51
2023-01-17,0.0,22.93
2023-01-18,0.0,23.74
2023-01-19,0.0,24.79
2023-01-20,0.01,25.13
2023-01-21,0.07,25.27
2023-01-22,0.12,25.44
2023-01-23,0.14,25.27
2023-01-24,0.04,26.13
2023-01-25,0.12,26.78
2023-01-26,0.08,25.56
2023-01-27,0.22,25.12
2023-01-28,0.43,24.92
2023-01-29,0.18,24.49
2023-01-30,0.29,25.82
2023-01-31,0.0,24.52
2023-02-01,0.0,24.98
2023-02-02,0.01,26.17
2023-02-03,0.0,26.56
2023-02-04,0.0,25.68
2023-02-05,10.65,25.18
2023-02-06,13.74,25.29
2023-02-07,6.84,24.81
2023-02-08,6.16,25.47
2023-02-09,13.92,25.71
2023-02-10,0.01,26.27
2023-02-11,0.01,26.37
2023-02-12,0.0,25.24
2023-02-13,0.0,24.21
2023-02-14,0.0,24.13
2023-02-15,0.0,23.17
2023-02-16,0.0,22.9
2023-02-17,0.0,22.84
2023-02-18,0.0,24.16
2023-02-19,0.0,23.51
2023-02-20,0.0,24.78
2023-02-21,0.01,24.77
2023-02-22,0.56,25.41
2023-02-23,0.86,26.4
2023-02-24,0.96,26.52
2023-02-25,5.81,26.37
2023-02-26,5.85,26.86
2023-02-27,4.76,26.4
2023-02-28,7.22,26.05
2023-03-01,2.34,26.16
2023-03-02,0.48,25.53
2023-03-03,0.78,26.06
2023-03-04,1.0,26.67
2023-03-05,0.51,26.98
2023-03-06,0.7,26.42
2023-03-07,3.36,26.37
2023-03-08,5.89,26.42
2023-03-09,5.56,25.6
2023-03-10,0.96,25.23
2023-03-11,1.0,25.25
2023-03-12,0.38,25.48
2023-03-13,0.24,25.99
2023-03-14,0.54,26.13
2023-03-15,0.76,25.91
2023-03-16,1.31,26.04
2023-03-17,2.47,25.95
2023-03-18,6.97,24.92
2023-03-19,0.54,24.94
2023-03-20,1.08,25.65
2023-03-21,9.16,25.24
2023-03-22,5.27,25.4
2023-03-23,3.75,26.2
2023-03-24,3.75,25.56
2023-03-25,0.26,25.79
2023-03-26,2.82,25.97
2023-03-27,36.14,25.55
2023-03-28,0.07,25.95
2023-03-29,1.5,25.69
2023-03-30,5.69,26.18
2023-03-31,4.72,25.81
2023-04-01,0.05,26.1
2023-04-02,0.13,25.58
2023-04-03,0.1,25.41
2023-04-04,0.02,25.51
2023-04-05,0.06,26.16
2023-04-06,20.28,26.17
2023-04-07,18.88,25.7
2023-04-08,25.13,25.37
2023-04-09,6.51,25.15
2023-04-10,5.01,26.1
2023-04-11,6.22,25.07
2023-04-12,1.78,26.02
2023-04-13,9.17,26.03
2023-04-14,1.85,26.12
2023-04-15,13.1,25.64
2023-04-16,3.79,26.52
2023-04-17,1.9,26.19
2023-04-18,2.52,26.77
2023-04-19,2.37,26.75
2023-04-20,2.77,26.31
2023-04-21,1.79,25.47
2023-04-22,3.02,25.48
2023-04-23,10.52,25.2
2023-04-24,3.13,25.54
2023-04-25,2.84,26.47
2023-04-26,5.54,25.64
2023-04-27,20.2,24.48
2023-04-28,1.32,25.38
2023-04-29,10.99,24.93
2023-04-30,14.3,24.97
2023-05-01,8.94,25.1
2023-05-02,13.42,25.84
2023-05-03,19.79,25.57
2023-05-04,12.72,25.32
2023-05-05,6.14,26.24
2023-05-06,3.79,25.64
2023-05-07,4.07,25.7
2023-05-08,1.84,25.45
2023-05-09,3.15,25.62
2023-05-10,4.83,25.87
2023-05-11,4.04,25.84
2023-05-12,4.13,25.96
2023-05-13,2.4,26.37
2023-05-14,10.14,26.09
2023-05-15,8.79,25.99
2023-05-16,9.68,26.05
2023-05-17,7.53,25.6
2023-05-18,11.91,25.47
2023-05-19,6.01,26.16
2023-05-20,7.92,26.72
2023-05-21,4.71,25.81
2023-05-22,3.83,25.71
2023-05-23,4.49,26.0
2023-05-24,2.59,26.37
2023-05-25,4.54,26.25
2023-05-26,2.0,26.18
2023-05-27,3.1,25.26
2023-05-28,2.97,25.6
2023-05-29,2.91,25.94
2023-05-30,4.2,26.14
2023-05-31,4.95,26.06
2023-06-01,10.64,25.7
2023-06-02,12.39,25.56
2023-06-03,6.61,25.5
2023-06-04,5.3,25.7
2023-06-05,16.54,25.3
2023-06-06,20.16,24.71
2023-06-07,15.75,24.88
2023-06-08,16.88,24.78
2023-06-09,11.13,25.06
2023-06-10,21.53,24.95
2023-06-11,63.14,23.91
2023-06-12,5.22,24.19
2023-06-13,0.73,24.26
2023-06-14,23.38,25.06
2023-06-15,20.76,23.91
2023-06-16,12.46,24.46
2023-06-17,9.11,25.69
2023-06-18,9.96,25.83
2023-06-19,16.47,25.6
2023-06-20,15.35,24.5
2023-06-21,3.3,24.02
2023-06-22,1.74,24.02
2023-06-23,16.13,24.57
2023-06-24,30.52,23.54
2023-06-25,2.77,24.47
2023-06-26,3.0,24.63
2023-06-27,6.58,24.97
2023-06-28,9.52,23.53
2023-06-29,5.18,24.31
2023-06-30,3.31,25.19
2023-07-01,3.23,25.44
2023-07-02,12.53,24.85
2023-07-03,4.98,25.33
2023-07-04,7.62,24.54
2023-07-05,6.34,24.7
2023-07-06,3.32,25.19
2023-07-07,19.62,24.98
2023-07-08,20.72,24.82
2023-07-09,5.77,24.01
2023-07-10,0.21,24.58
2023-07-11,7.68,25.2
2023-07-12,39.32,24.48
2023-07-13,3.33,25.1
2023-07-14,3.72,25.47
2023-07-15,6.32,26.28
2023-07-16,11.46,26.24
2023-07-17,29.17,24.57
2023-07-18,13.7,25.45
2023-07-19,9.43,25.28
2023-07-20,5.53,25.0
2023-07-21,10.61,25.16
2023-07-22,23.19,24.83
2023-07-23,11.49,24.47
2023-07-24,18.24,24.28
2023-07-25,0.83,24.85
2023-07-26,2.63,25.48
2023-07-27,4.19,25.36
2023-07-28,9.74,24.7
2023-07-29,19.63,24.17
2023-07-30,16.36,24.38
2023-07-31,14.56,24.93
2023-08-01,11.61,24.08
2023-08-02,9.38,23.72
2023-08-03,4.68,24.57
2023-08-04,3.78,24.98
2023-08-05,2.45,24.67
2023-08-06,1.6,24.1
2023-08-07,2.55,24.47
2023-08-08,5.18,24.54
2023-08-09,20.96,24.5
2023-08-10,8.87,24.08
2023-08-11,2.28,23.54
2023-08-12,3.24,24.62
2023-08-13,5.37,24.19
2023-08-14,9.56,24.01
2023-08-15,2.45,24.85
2023-08-16,3.86,25.15
2023-08-17,5.52,25.51
2023-08-18,16.61,24.96
2023-08-19,15.57,24.53
2023-08-20,7.23,24.49
2023-08-21,1.96,25.34
2023-08-22,6.3,25.36
2023-08-23,11.6,24.67
2023-08-24,3.71,24.33
2023-08-25,2.06,25.15
2023-08-26,2.21,25.38
2023-08-27,5.19,24.25
2023-08-28,9.98,24.21
2023-08-29,3.1,24.67
2023-08-30,63.62,23.98
2023-08-31,1.25,24.79
2023-09-01,11.41,24.46
2023-09-02,46.0,23.71
2023-09-03,15.3,23.68
2023-09-04,8.64,24.04
2023-09-05,15.01,24.11
2023-09-06,3.1,25.0
2023-09-07,3.16,26.18
2023-09-08,31.99,25.02
2023-09-09,31.39,24.6
2023-09-10,4.11,24.33
2023-09-11,3.46,25.07
2023-09-12,11.08,24.86
2023-09-13,4.83,24.35
2023-09-14,1.92,25.27
2023-09-15,15.01,24.72
2023-09-16,11.71,24.37
2023-09-17,6.54,24.7
2023-09-18,11.79,24.74
2023-09-19,2.18,25.04
2023-09-20,3.53,25.45
2023-09-21,10.39,25.69
2023-09-22,6.61,24.95
2023-09-23,14.89,25.09
2023-09-24,6.22,24.41
2023-09-25,2.03,25.44
2023-09-26,2.85,26.32
2023-09-27,4.16,25.8
2023-09-28,9.74,25.73
2023-09-29,9.08,24.98
2023-09-30,3.4,25.71
2023-10-01,9.22,25.98
2023-10-02,8.4,25.7
2023-10-03,11.98,24.99
2023-10-04,15.82,26.16
2023-10-05,17.66,25.95
2023-10-06,5.86,25.76
2023-10-07,18.58,25.32
2023-10-08,3.59,24.98
2023-10-09,7.6,24.92
2023-10-10,7.46,24.98
2023-10-11,12.44,25.15
2023-10-12,9.07,25.07
2023-10-13,1.25,25.05
2023-10-14,2.28,24.8
2023-10-15,2.41,25.22
2023-10-16,3.81,24.15
2023-10-17,2.59,24.28
2023-10-18,5.17,24.95
2023-10-19,5.86,25.79
2023-10-20,5.26,26.1
2023-10-21,10.49,25.58
2023-10-22,2.99,26.12
2023-10-23,0.06,25.63
2023-10-24,0.03,25.85
2023-10-25,0.07,25.38
2023-10-26,0.05,25.31
2023-10-27,0.03,26.0
2023-10-28,2.23,26.31
2023-10-29,2.54,25.62
2023-10-30,3.05,25.61
2023-10-31,1.59,25.3
2023-11-01,1.75,25.38
2023-11-02,6.55,25.4
2023-11-03,17.37,25.71
2023-11-04,18.36,25.37
2023-11-05,19.38,24.65
2023-11-06,22.05,25.32
2023-11-07,2.62,25.54
2023-11-08,1.32,25.06
2023-11-09,2.11,25.24
2023-11-10,1.8,25.74
2023-11-11,2.44,25.62
2023-11-12,1.68,25.44
2023-11-13,0.28,25.55
2023-11-14,0.51,26.37
2023-11-15,1.1,24.01
2023-11-16,0.31,25.17
2023-11-17,0.0,25.49
2023-11-18,0.0,24.45
2023-11-19,0.0,24.89
2023-11-20,0.0,25.48
2023-11-21,0.0,25.52
2023-11-22,2.01,25.13
2023-11-23,2.69,25.21
2023-11-24,5.67,25.35
2023-11-25,11.8,25.03
2023-11-26,17.51,24.42
2023-11-27,0.02,25.51
2023-11-28,0.1,24.99
2023-11-29,0.12,24.55
2023-11-30,0.11,25.5
2023-12-01,0.07,25.82
2023-12-02,0.07,25.42
2023-12-03,0.04,25.5
2023-12-04,0.04,24.52
2023-12-05,0.05,25.18
2023-12-06,0.1,25.3
2023-12-07,0.0,25.38
2023-12-08,0.0,24.72
2023-12-09,0.0,25.55
2023-12-10,0.0,24.98
2023-12-11,0.0,24.41
2023-12-12,0.0,21.91
2023-12-13,0.0,21.66
2023-12-14,0.0,23.12
2023-12-15,0.0,23.43
2023-12-16,0.0,24.3
2023-12-17,0.0,24.47
2023-12-18,0.0,23.3
2023-12-19,0.0,24.54
2023-12-20,0.0,24.5
2023-12-21,0.0,23.17
2023-12-22,0.0,23.94
2023-12-23,0.0,23.69
2023-12-24,0.0,23.69
2023-12-25,0.0,23.25
2023-12-26,0.0,23.24
2023-12-27,0.0,23.73
2023-12-28,0.0,24.99
2023-12-29,0.0,25.15
2023-12-30,0.0,24.92
2023-12-31,0.0,25.0
2024-01-01,0.0,24.79
2024-01-02,0.0,25.28
2024-01-03,0.0,25.42
2024-01-04,0.0,25.76
2024-01-05,0.0,25.38
2024-01-06,0.06,25.81
2024-01-07,0.07,26.08
2024-01-08,0.07,25.59
2024-01-09,0.09,26.04
2024-01-10,0.1,25.95
2024-01-11,0.0,24.36
2024-01-12,0.0,24.01
2024-01-13,0.0,24.14
2024-01-14,0.0,24.05
2024-01-15,0.0,23.21
2024-01-16,0.0,22.76
2024-01-17,0.0,22.02
2024-01-18,0.0,22.46
2024-01-19,0.0,23.39
2024-01-20,0.0,24.37
2024-01-21,0.0,24.44
2024-01-22,0.04,22.89
2024-01-23,1.05,24.26
2024-01-24,1.17,25.48
2024-01-25,0.01,22.49
2024-01-26,0.0,22.75
2024-01-27,0.0,22.51
2024-01-28,0.0,23.24
2024-01-29,0.0,24.14
2024-01-30,0.0,24.99
2024-01-31,0.0,25.04
2024-02-01,0.0,25.21
2024-02-02,0.0,24.96
2024-02-03,0.0,23.56
2024-02-04,0.0,24.31
2024-02-05,0.0,24.43
2024-02-06,0.0,23.53
2024-02-07,0.0,23.59
2024-02-08,0.0,24.2
2024-02-09,0.0,24.17
2024-02-10,0.0,25.31
2024-02-11,0.01,26.48
2024-02-12,0.01,25.93
2024-02-13,0.03,25.33
2024-02-14,0.04,27.21
2024-02-15,0.23,26.71
2024-02-16,0.39,25.79
2024-02-17,0.25,26.14
2024-02-18,0.2,26.94
2024-02-19,0.56,27.39
2024-02-20,1.81,27.49
2024-02-21,5.6,27.15
2024-02-22,9.01,26.95
2024-02-23,2.07,26.34
2024-02-24,0.05,26.82
2024-02-25,0.0,26.91
2024-02-26,0.0,27.78
2024-02-27,0.01,27.57
2024-02-28,0.02,26.6
2024-02-29,0.02,26.97
2024-03-01,0.02,26.45
2024-03-02,0.82,27.28
2024-03-03,0.3,26.26
2024-03-04,0.39,27.41
2024-03-05,0.3,27.05
2024-03-06,0.28,27.37
2024-03-07,0.54,26.92
2024-03-08,1.15,26.53
2024-03-09,0.79,26.61
2024-03-10,0.63,26.86
2024-03-11,1.37,27.64
2024-03-12,1.38,27.81
2024-03-13,2.88,27.34
2024-03-14,7.89,26.27
2024-03-15,1.44,28.19
2024-03-16,6.29,27.65
2024-03-17,0.13,26.73
2024-03-18,0.08,27.67
2024-03-19,0.09,27.6
2024-03-20,0.09,27.67
2024-03-21,0.06,27.67
2024-03-22,0.25,27.58
2024-03-23,0.89,26.64
2024-03-24,0.39,26.45
2024-03-25,0.51,27.29
2024-03-26,0.23,27.15
2024-03-27,0.39,27.31
2024-03-28,1.68,28.49
2024-03-29,1.13,28.18
2024-03-30,1.65,27.3
2024-03-31,1.29,27.22
2024-04-01,1.32,26.8
2024-04-02,1.69,27.72
2024-04-03,2.39,26.76
2024-04-04,3.58,27.37
2024-04-05,8.01,26.31
2024-04-06,8.19,26.31
2024-04-07,4.09,26.35
2024-04-08,4.99,25.96
2024-04-09,1.68,26.68
2024-04-10,1.08,26.58
2024-04-11,1.08,26.82
2024-04-12,0.47,26.63
2024-04-13,2.4,26.15
2024-04-14,0.78,27.04
2024-04-15,4.42,28.1
2024-04-16,0.03,27.08
2024-04-17,0.01,26.63
2024-04-18,0.08,27.4
2024-04-19,0.06,26.99
2024-04-20,0.1,27.71
2024-04-21,9.49,26.4
2024-04-22,5.67,27.25
2024-04-23,13.57,26.57
2024-04-24,4.45,26.83
2024-04-25,4.38,26.76
2024-04-26,4.05,26.61
2024-04-27,3.94,26.53
2024-04-28,2.61,26.83
2024-04-29,8.34,26.86
2024-04-30,7.48,27.0
2024-05-01,4.89,26.37
2024-05-02,2.07,26.38
2024-05-03,1.25,25.69
2024-05-04,1.16,27.05
2024-05-05,3.93,27.09
2024-05-06,3.43,26.37
2024-05-07,2.67,26.79
2024-05-08,1.55,26.35
2024-05-09,1.26,26.69
2024-05-10,4.78,26.34
2024-05-11,13.37,26.58
2024-05-12,3.84,26.52
2024-05-13,2.45,26.24
2024-05-14,2.74,26.03
2024-05-15,3.09,26.84
2024-05-16,2.73,26.39
2024-05-17,4.15,27.09
2024-05-18,7.63,27.2
2024-05-19,2.01,27.52
2024-05-20,4.19,27.14
2024-05-21,4.44,26.93
2024-05-22,6.81,26.0
2024-05-23,3.96,26.19
2024-05-24,6.32,26.51
2024-05-25,27.13,24.9
2024-05-26,0.35,25.71
2024-05-27,3.8,25.63
2024-05-28,0.58,25.87
2024-05-29,0.48,26.68
2024-05-30,5.59,26.24
2024-05-31,6.08,25.9
2024-06-01,11.06,26.44
2024-06-02,8.79,25.73
2024-06-03,6.6,25.42
2024-06-04,14.04,26.08
2024-06-05,6.19,25.56
2024-06-06,10.32,25.33
2024-06-07,1.16,25.33
2024-06-08,0.61,25.66
2024-06-09,2.45,25.8
2024-06-10,7.05,25.89
2024-06-11,17.62,25.84
2024-06-12,4.7,25.92
2024-06-13,17.04,26.13
2024-06-14,17.2,25.66
2024-06-15,7.22,24.65
2024-06-16,2.04,25.08
2024-06-17,0.17,25.56
2024-06-18,0.23,26.63
2024-06-19,1.88,26.44
2024-06-20,5.73,25.19
2024-06-21,8.81,24.5
2024-06-22,2.97,25.06
2024-06-23,1.75,24.79
2024-06-24,3.27,25.48
2024-06-25,30.19,25.03
2024-06-26,10.53,24.41
2024-06-27,3.64,25.05
2024-06-28,7.33,25.67
2024-06-29,16.27,24.97
2024-06-30,10.1,24.64
2024-07-01,1.1,25.04
2024-07-02,38.43,25.08
2024-07-03,20.08,24.53
2024-07-04,10.73,24.73
2024-07-05,1.05,24.74
2024-07-06,2.54,24.51
2024-07-07,2.31,24.56
2024-07-08,7.91,24.27
2024-07-09,2.46,24.64
2024-07-10,2.71,25.06
2024-07-11,5.7,24.41
2024-07-12,7.08,24.74
2024-07-13,3.87,24.1
2024-07-14,0.63,24.98
2024-07-15,6.06,24.94
2024-07-16,10.48,24.07
2024-07-17,7.49,23.87
2024-07-18,4.38,24.93
2024-07-19,7.14,24.4
2024-07-20,11.46,24.3
2024-07-21,9.8,24.63
2024-07-22,2.84,24.27
2024-07-23,7.56,24.18
2024-07-24,1.24,24.17
2024-07-25,0.43,24.63
2024-07-26,0.36,24.46
2024-07-27,0.4,24.96
2024-07-28,2.72,24.27
2024-07-29,3.29,24.17
2024-07-30,2.36,24.02
2024-07-31,2.47,24.73
2024-08-01,1.71,24.54
2024-08-02,2.81,24.74
2024-08-03,0.83,24.72
2024-08-04,0.12,24.61
2024-08-05,0.29,24.77
2024-08-06,0.92,24.58
2024-08-07,1.15,24.65
2024-08-08,0.33,24.64
2024-08-09,0.05,24.82
2024-08-10,0.27,24.5
2024-08-11,0.43,24.74
2024-08-12,0.78,24.16
2024-08-13,0.63,24.46
2024-08-14,0.68,24.97
2024-08-15,0.57,24.57
2024-08-16,1.67,24.16
2024-08-17,0.45,24.66
2024-08-18,0.15,24.74
2024-08-19,24.28,23.78
2024-08-20,11.47,24.29
2024-08-21,1.12,24.57
2024-08-22,3.48,24.92
2024-08-23,25.73,23.72
2024-08-24,5.37,24.37
2024-08-25,1.04,24.06
2024-08-26,6.47,24.21
2024-08-27,1.72,24.97
2024-08-28,1.16,24.77
2024-08-29,5.73,24.61
2024-08-30,13.7,23.94
2024-08-31,4.02,23.58
2024-09-01,1.94,24.24
2024-09-02,0.46,24.25
2024-09-03,0.3,23.87
2024-09-04,0.3,24.36
2024-09-05,0.26,24.4
2024-09-06,5.53,24.23
2024-09-07,47.52,23.09
2024-09-08,2.15,25.12
2024-09-09,2.68,24.92
2024-09-10,16.63,23.98
2024-09-11,3.2,24.42
2024-09-12,3.75,24.86
2024-09-13,8.01,24.98
2024-09-14,12.93,24.09
2024-09-15,5.58,25.21
2024-09-16,2.75,25.35
2024-09-17,21.35,24.61
2024-09-18,12.44,24.08
2024-09-19,2.56,24.75
2024-09-20,1.08,24.45
2024-09-21,1.71,25.4
2024-09-22,13.59,25.46
2024-09-23,42.81,25.16
2024-09-24,28.79,24.96
2024-09-25,18.4,24.94
2024-09-26,4.84,25.24
2024-09-27,4.88,25.47
2024-09-28,19.76,24.78
2024-09-29,25.72,23.99
2024-09-30,9.19,25.55
2024-10-01,7.7,25.64
2024-10-02,13.04,24.31
2024-10-03,18.98,24.45
2024-10-04,58.6,24.39
2024-10-05,32.16,24.22
2024-10-06,0.66,24.36
2024-10-07,8.79,25.35
2024-10-08,9.86,25.24
2024-10-09,23.9,24.91
2024-10-10,12.06,26.06
2024-10-11,34.76,25.73
2024-10-12,14.06,25.62
2024-10-13,5.24,25.12
2024-10-14,1.73,24.1
2024-10-15,0.63,23.92
2024-10-16,4.0,25.08
2024-10-17,9.07,24.4
2024-10-18,5.63,25.1
2024-10-19,5.28,25.58
2024-10-20,6.38,25.84
2024-10-21,8.77,25.39
2024-10-22,24.31,24.81
2024-10-23,16.79,25.56
2024-10-24,0.89,26.1
2024-10-25,16.47,25.12
2024-10-26,5.08,26.1
2024-10-27,2.93,26.57
2024-10-28,2.88,26.14
2024-10-29,2.97,26.15
2024-10-30,1.0,26.51
2024-10-31,0.37,26.27
2024-11-01,0.38,26.13
2024-11-02,5.48,24.68
2024-11-03,13.5,25.22
